"CIK","Company_Name","Symbol","Exchange","CUSIP","AssetType","Sector"
"899715","TANGER FACTORY OUTLET CENTERS, INC","SKT","NYSE","875465106","EQUITY","Real Estate"
"1580670","LGI Homes, Inc.","LGIH","Nasdaq","50187T106","EQUITY","Consumer Discretionary"
"912958","MILLICOM INTERNATIONAL CELLULAR SA","TIGO","Nasdaq","L6388F110","EQUITY","Telecommunications"
"1293282","TechTarget Inc","TTGT","Nasdaq","87874R100","EQUITY","Telecommunications"
"1575828","EXPRO GROUP HOLDINGS N.V.","XPRO","NYSE","N3144W105","EQUITY","Energy"
"790359","NBT BANCORP INC","NBTB","Nasdaq","628778102","EQUITY","Finance"
"913760","StoneX Group Inc.","SNEX","Nasdaq","861896108","EQUITY","Finance"
"1021561","NU SKIN ENTERPRISES, INC.","NUS","NYSE","67018T105","EQUITY","Health Care"
"1834488","N-able, Inc.","NABL","NYSE","62878D100","EQUITY","Technology"
"1563411","CONSTELLIUM SE","CSTM","NYSE","F21107101","EQUITY","Industrials"
"1822479","Sotera Health Co","SHC","Nasdaq","83601L102","EQUITY","Health Care"
"1114483","Integer Holdings Corp","ITGR","NYSE","45826H109","EQUITY","Health Care"
"1597033","Sabre Corp","SABR","Nasdaq","78573M104","EQUITY","Technology"
"1314727","Sonos Inc","SONO","Nasdaq","83570H108","EQUITY","Consumer Staples"
"26780","DANA INC","DAN","NYSE","235825205","EQUITY","Consumer Discretionary"
"1495932","EXP World Holdings, Inc.","EXPI","Nasdaq","30212W100","EQUITY","Finance"
"1601830","RECURSION PHARMACEUTICALS, INC.","RXRX","Nasdaq","75629V104","EQUITY","Health Care"
"1356576","SUPERNUS PHARMACEUTICALS, INC.","SUPN","Nasdaq","868459108","EQUITY","Health Care"
"1265131","Hilltop Holdings Inc.","HTH","NYSE","432748101","EQUITY","Finance"
"1113232","AXCELIS TECHNOLOGIES INC","ACLS","Nasdaq","54540208","EQUITY","Technology"
"1570827","Victory Capital Holdings, Inc.","VCTR","Nasdaq","92645B103","EQUITY","Finance"
"1137887","Nuveen Municipal Credit Income Fund","NZF","NYSE","67070X101","EQUITY","Finance"
"891014","MINERALS TECHNOLOGIES INC","MTX","NYSE","603158106","EQUITY","Industrials"
"1818093","Beauty Health Co","SKIN","Nasdaq","88331L108","EQUITY","Health Care"
"1471265","Northwest Bancshares, Inc.","NWBI","Nasdaq","667340103","EQUITY","Finance"
"1809519","GoodRx Holdings, Inc.","GDRX","Nasdaq","38246G108","EQUITY","Technology"
"912766","LAUREATE EDUCATION, INC.","LAUR","Nasdaq","518613203","EQUITY","Real Estate"
"885245","BUCKLE INC","BKE","NYSE","118440106","EQUITY","Consumer Discretionary"
"1827090","Certara, Inc.","CERT","Nasdaq","15687V109","EQUITY","Technology"
"109177","Spectrum Brands Holdings, Inc.","SPB","NYSE","84790A105","EQUITY","Miscellaneous"
"1527508","Pactiv Evergreen Inc.","PTVE","Nasdaq","69526K105","EQUITY","Consumer Discretionary"
"1772695","Sunnova Energy International Inc.","NOVA","NYSE","86745K104","EQUITY","Utilities"
"897077","ALAMO GROUP INC","ALG","NYSE","11311107","EQUITY","Industrials"
"894405","ARCBEST CORP /DE/","ARCB","Nasdaq","03937C105","EQUITY","Industrials"
"1029145","Golden Ocean Group Ltd","GOGL","Nasdaq","G39637205","EQUITY","Consumer Discretionary"
"1530238","JOYY Inc.","YY","Nasdaq","46591M109","EQUITY","Technology"
"1024795","HELIOS TECHNOLOGIES, INC.","HLIO","NYSE","42328H109","EQUITY","Industrials"
"1025835","ENTERPRISE FINANCIAL SERVICES CORP","EFSC","Nasdaq","293712105","EQUITY","Finance"
"1711279","Krystal Biotech, Inc.","KRYS","Nasdaq","501147102","EQUITY","Health Care"
"1340736","Eaton Vance Tax-Managed Diversified Equity Income Fund","ETY","NYSE","27828N102","EQUITY","Finance"
"1758766","STEM, INC.","STEM","NYSE","85859N102","EQUITY","Miscellaneous"
"50725","GRIFFON CORP","GFF","NYSE","398433102","EQUITY","Industrials"
"2230","ADAMS DIVERSIFIED EQUITY FUND, INC.","ADX","NYSE","6212104","EQUITY","Finance"
"1263994","REAVES UTILITY INCOME FUND","UTG","NYSE","756158101","EQUITY","Finance"
"1355444","EMBRAER S.A.","ERJ","NYSE","29082A107","EQUITY","Industrials"
"1782170","Remitly Global, Inc.","RELY","Nasdaq","75960P104","EQUITY","Consumer Discretionary"
"1579428","Axsome Therapeutics, Inc.","AXSM","Nasdaq","05464T104","EQUITY","Health Care"
"1647639","Upstart Holdings, Inc.","UPST","Nasdaq","91680M107","EQUITY","Finance"
"1522727","USA Compression Partners, LP","USAC","NYSE","90290N109","EQUITY","Utilities"
"874499","GULFPORT ENERGY CORP","GPOR","NYSE","402635502","EQUITY","Energy"
"1260729","GABELLI DIVIDEND & INCOME TRUST","GDV","NYSE","36242H104","EQUITY","Finance"
"1525769","Dave & Buster's Entertainment, Inc.","PLAY","Nasdaq","238337109","EQUITY","Consumer Discretionary"
"807882","JACK IN THE BOX INC","JACK","Nasdaq","466367109","EQUITY","Consumer Discretionary"
"1547903","NMI Holdings, Inc.","NMIH","Nasdaq","629209305","EQUITY","Finance"
"1326732","Xencor Inc","XNCR","Nasdaq","98401F105","EQUITY","Health Care"
"17843","CARPENTER TECHNOLOGY CORP","CRS","NYSE","144285103","EQUITY","Industrials"
"1051512","TELEPHONE & DATA SYSTEMS INC /DE/","TDS","NYSE","879433829","EQUITY","Telecommunications"
"1649749","FB Financial Corp","FBK","NYSE","30257X104","EQUITY","Finance"
"1722608","iQIYI, Inc.","IQ","Nasdaq","46267X108","EQUITY","Consumer Discretionary"
"1537054","Gogo Inc.","GOGO","Nasdaq","38046C109","EQUITY","Consumer Discretionary"
"1709682","Custom Truck One Source, Inc.","CTOS","NYSE","23204X103","EQUITY","Consumer Discretionary"
"1299130","PACIFIC BIOSCIENCES OF CALIFORNIA, INC.","PACB","Nasdaq","69404D108","EQUITY","Industrials"
"836157","LINDSAY CORP","LNN","NYSE","535555106","EQUITY","Industrials"
"1517302","Artisan Partners Asset Management Inc.","APAM","NYSE","04316A108","EQUITY","Finance"
"50493","INGLES MARKETS INC","IMKTA","Nasdaq","457030104","EQUITY","Consumer Staples"
"1724965","TALOS ENERGY INC.","TALO","NYSE","87484T108","EQUITY","Energy"
"812801","NUVEEN MUNICIPAL VALUE FUND INC","NUV","NYSE","670928100","EQUITY","Finance"
"887596","CHEESECAKE FACTORY INC","CAKE","Nasdaq","163072101","EQUITY","Consumer Discretionary"
"1023514","HARMONY GOLD MINING CO LTD","HMY","NYSE","413216300","EQUITY","Basic Materials"
"1407623","RETAIL OPPORTUNITY INVESTMENTS CORP","ROIC","Nasdaq","76131N101","EQUITY","Real Estate"
"730464","Adtalem Global Education Inc.","ATGE","NYSE","00737L103","EQUITY","Real Estate"
"1350593","Mueller Water Products, Inc.","MWA","NYSE","624758108","EQUITY","Industrials"
"1309402","Green Plains Inc.","GPRE","Nasdaq","393222104","EQUITY","Industrials"
"356171","TRICO BANCSHARES /","TCBK","Nasdaq","896095106","EQUITY","Finance"
"1549346","Shutterstock, Inc.","SSTK","NYSE","825690100","EQUITY","Technology"
"1043509","SONIC AUTOMOTIVE INC","SAH","NYSE","83545G102","EQUITY","Consumer Discretionary"
"1104657","MATERION Corp","MTRN","NYSE","576690101","EQUITY","Industrials"
"1876183","IHS Holding Ltd","IHS","NYSE","G4701H109","EQUITY","Telecommunications"
"1013131","BUENAVENTURA MINING CO INC","BVN","NYSE","204448104","EQUITY","Basic Materials"
"1767258","XPEL, Inc.","XPEL","Nasdaq","98379L100","EQUITY","Industrials"
"1866692","Amplitude, Inc.","AMPL","Nasdaq","03213A104","EQUITY","Technology"
"1451809","SITIME Corp","SITM","Nasdaq","82982T106","EQUITY","Technology"
"107687","WINNEBAGO INDUSTRIES INC","WGO","NYSE","974637100","EQUITY","Industrials"
"1828365","RLX Technology Inc.","RLX","NYSE","74969N103","EQUITY","Health Care"
"1323885","AtriCure, Inc.","ATRC","Nasdaq","04963C209","EQUITY","Health Care"
"9984","BARNES GROUP INC","B","NYSE","67806109","EQUITY","Industrials"
"1453015","Ballard Power Systems Inc.","BLDP","Nasdaq","58586108","EQUITY","Energy"
"1712184","Liberty Latin America Ltd.","LILA","Nasdaq","G9001E102","EQUITY","Telecommunications"
"1611547","Urban Edge Properties","UE","NYSE","91704F104","EQUITY","Finance"
"88941","SEMTECH CORP","SMTC","Nasdaq","816850101","EQUITY","Technology"
"1504776","Warby Parker Inc.","WRBY","NYSE","93403J106","EQUITY","Health Care"
"1653242","Bank of N.T. Butterfield & Son Ltd","NTB","NYSE","G0772R208","EQUITY","Finance"
"1280784","Hercules Capital, Inc.","HTGC","NYSE","427096508","EQUITY","Finance"
"1227654","COMPASS MINERALS INTERNATIONAL INC","CMP","NYSE","20451N101","EQUITY","Industrials"
"1620280","Uniti Group Inc.","UNIT","Nasdaq","91325V108","EQUITY","Real Estate"
"64996","MERCURY GENERAL CORP","MCY","NYSE","589400100","EQUITY","Finance"
"1468328","Addus HomeCare Corp","ADUS","Nasdaq","6739106","EQUITY","Health Care"
"1785971","BlackRock Health Sciences Trust II","BMEZ","NYSE","9.26E+108","EQUITY","Finance"
"1651562","Coursera, Inc.","COUR","NYSE","22266M104","EQUITY","Technology"
"1714174","Burford Capital Ltd","BUR","NYSE","G17977110","EQUITY","Finance"
"1610250","Boot Barn Holdings, Inc.","BOOT","NYSE","99406100","EQUITY","Consumer Discretionary"
"1590717","CareTrust REIT, Inc.","CTRE","NYSE","14174T107","EQUITY","Real Estate"
"1795250","Madison Square Garden Entertainment Corp.","MSGE","NYSE","55826T102","EQUITY","Consumer Discretionary"
"1772253","Flex LNG Ltd.","FLNG","NYSE","G35947202","EQUITY","Consumer Discretionary"
"1253327","EATON VANCE TAX ADVANTAGED DIVIDEND INCOME FUND","EVT","NYSE","27828G107","EQUITY","Finance"
"1581280","Twist Bioscience Corp","TWST","Nasdaq","90184D100","EQUITY","Health Care"
"1727263","Frontdoor, Inc.","FTDR","Nasdaq","35905A109","EQUITY","Finance"
"1691421","Lemonade, Inc.","LMND","NYSE","52567D107","EQUITY","Finance"
"1858257","AvidXchange Holdings, Inc.","AVDX","Nasdaq","05368X102","EQUITY","Technology"
"1793229","MultiPlan Corp","MPLN","NYSE","62548M100","EQUITY","Consumer Discretionary"
"1128361","HOPE BANCORP INC","HOPE","Nasdaq","43940T109","EQUITY","Finance"
"824410","SANDY SPRING BANCORP INC","SASR","Nasdaq","800363103","EQUITY","Finance"
"1831840","SEMrush Holdings, Inc.","SEMR","NYSE","81686C104","EQUITY","Technology"
"1527590","Ready Capital Corp","RC","NYSE","75574U101","EQUITY","Real Estate"
"1688852","Safehold Inc.","SAFE","NYSE","78645L100","EQUITY","Real Estate"
"1868941","Fluence Energy, Inc.","FLNC","Nasdaq","34379V103","EQUITY","Miscellaneous"
"1733998","Northwest Natural Holding Co","NWN","NYSE","66765N105","EQUITY","Utilities"
"1628171","Revolution Medicines, Inc.","RVMD","Nasdaq","76155X100","EQUITY","Health Care"
"1173420","NOVAGOLD RESOURCES INC","NG","NYSE","6.7E+210","EQUITY","Basic Materials"
"1318568","Everi Holdings Inc.","EVRI","NYSE","30034T103","EQUITY","Consumer Discretionary"
"1806952","Lyell Immunopharma, Inc.","LYEL","Nasdaq","55083R104","EQUITY","Health Care"
"1627475","UPWORK, INC","UPWK","Nasdaq","91688F104","EQUITY","Technology"
"1605607","Paramount Group, Inc.","PGRE","NYSE","69924R108","EQUITY","Real Estate"
"1410384","Q2 Holdings, Inc.","QTWO","NYSE","74736L109","EQUITY","Technology"
"1576427","Criteo S.A.","CRTO","Nasdaq","226718104","EQUITY","Consumer Discretionary"
"1809987","Mirion Technologies, Inc.","MIR","NYSE","60471A101","EQUITY","Industrials"
"850141","HORACE MANN EDUCATORS CORP /DE/","HMN","NYSE","440327104","EQUITY","Finance"
"1856031","Vivid Seats Inc.","SEAT","Nasdaq","92854T100","EQUITY","Consumer Discretionary"
"1874944","Vacasa, Inc.","VCSA","Nasdaq","91854V107","EQUITY","Finance"
"1446847","IRONWOOD PHARMACEUTICALS INC","IRWD","Nasdaq","46333X108","EQUITY","Health Care"
"1178970","PROVIDENT FINANCIAL SERVICES INC","PFS","NYSE","74386T105","EQUITY","Finance"
"1395942","KAR Auction Services, Inc.","KAR","NYSE","48238T109","EQUITY","Consumer Discretionary"
"1835256","Duckhorn Portfolio, Inc.","NAPA","NYSE","26414D106","EQUITY","Consumer Staples"
"899923","MYRIAD GENETICS INC","MYGN","Nasdaq","62855J104","EQUITY","Health Care"
"1013934","Strategic Education, Inc.","STRA","Nasdaq","86272C103","EQUITY","Real Estate"
"1815846","MINISO Group Holding Ltd","MNSO","NYSE","66981J102","EQUITY","Consumer Discretionary"
"1332283","BlackRock Enhanced Equity Dividend Trust","BDJ","NYSE","09251A104","EQUITY","Finance"
"1380936","GUGGENHEIM STRATEGIC OPPORTUNITIES FUND","GOF","NYSE","40167F101","EQUITY","Finance"
"1704720","Cannae Holdings, Inc.","CNNE","NYSE","13765N107","EQUITY","Consumer Discretionary"
"1230245","PIPER SANDLER COMPANIES","PIPR","NYSE","724078100","EQUITY","Finance"
"814083","CORNERSTONE STRATEGIC VALUE FUND INC","CLM","NYSE","21924B302","EQUITY","Finance"
"1494259","CarGurus, Inc.","CARG","Nasdaq","141788109","EQUITY","Technology"
"1851194","Ventyx Biosciences, Inc.","VTYX","Nasdaq","92332V107","EQUITY","Health Care"
"1000694","NOVAVAX INC","NVAX","Nasdaq","670002401","EQUITY","Health Care"
"1718227","Construction Partners, Inc.","ROAD","Nasdaq","21044C107","EQUITY","Industrials"
"1711375","Loma Negra Compania Industrial Argentina Sociedad Anonima","LOMA","NYSE","5.42E+108","EQUITY","Industrials"
"311094","WESTAMERICA BANCORPORATION","WABC","Nasdaq","957090103","EQUITY","Finance"
"1561680","Tri Pointe Homes, Inc.","TPH","NYSE","87265H109","EQUITY","Consumer Discretionary"
"851310","HARMONIC INC","HLIT","Nasdaq","413160102","EQUITY","Technology"
"1475841","National Bank Holdings Corp","NBHC","NYSE","633707104","EQUITY","Finance"
"1801169","Opendoor Technologies Inc.","OPEN","Nasdaq","683712103","EQUITY","Finance"
"1800347","E2open Parent Holdings, Inc.","ETWO","NYSE","29788T103","EQUITY","Technology"
"1334933","URANIUM ENERGY CORP","UEC","NYSE","916896103","EQUITY","Basic Materials"
"1746618","Revolve Group, Inc.","RVLV","NYSE","76156B107","EQUITY","Consumer Discretionary"
"1773427","SpringWorks Therapeutics, Inc.","SWTX","Nasdaq","85205L107","EQUITY","Health Care"
"1307748","InvenTrust Properties Corp.","IVT","NYSE","46124J201","EQUITY","Real Estate"
"1490978","Schrodinger, Inc.","SDGR","Nasdaq","80810D103","EQUITY","Health Care"
"887905","LTC PROPERTIES INC","LTC","NYSE","502175102","EQUITY","Real Estate"
"1867102","Vertical Aerospace Ltd.","EVTL","NYSE","G9471C107","EQUITY","Industrials"
"1851003","Zeta Global Holdings Corp.","ZETA","NYSE","98956A105","EQUITY","Technology"
"876427","MONRO, INC.","MNRO","Nasdaq","610236101","EQUITY","Consumer Discretionary"
"1743881","BridgeBio Pharma, Inc.","BBIO","Nasdaq","10806X102","EQUITY","Health Care"
"1648257","HUTCHMED (China) Ltd","HCM","Nasdaq","44842L103","EQUITY","Health Care"
"1809541","BlackRock Capital Allocation Trust","BCAT","NYSE","09260U109","EQUITY","Finance"
"799195","LIBERTY ALL STAR EQUITY FUND","USA","NYSE","530158104","EQUITY","Finance"
"921299","FIBROGEN INC","FGEN","Nasdaq","31572Q808","EQUITY","Health Care"
"1286139","LEGALZOOM.COM, INC.","LZ","Nasdaq","52466B103","EQUITY","Technology"
"1590364","Fortress Transportation & Infrastructure Investors LLC","FTAI","Nasdaq","34960P101","EQUITY","Industrials"
"1289848","Huron Consulting Group Inc.","HURN","Nasdaq","447462102","EQUITY","Consumer Discretionary"
"1159167","IROBOT CORP","IRBT","Nasdaq","462726100","EQUITY","Consumer Discretionary"
"886163","LIGAND PHARMACEUTICALS INC","LGND","Nasdaq","53220K504","EQUITY","Health Care"
"75288","OXFORD INDUSTRIES INC","OXM","NYSE","691497309","EQUITY","Consumer Discretionary"
"1024725","TENNECO INC","TEN","NYSE","880349105","EQUITY","Consumer Discretionary"
"1415404","EchoStar CORP","SATS","Nasdaq","278768106","EQUITY","Consumer Discretionary"
"924901","Veris Residential, Inc.","VRE","NYSE","554489104","EQUITY","Real Estate"
"1750","AAR CORP","AIR","NYSE","361105","EQUITY","Industrials"
"1572694","Goldman Sachs BDC, Inc.","GSBD","NYSE","38147U107","EQUITY","Finance"
"1508478","Arcos Dorados Holdings Inc.","ARCO","NYSE","G0457F107","EQUITY","Consumer Discretionary"
"726854","CITY HOLDING CO","CHCO","Nasdaq","177835105","EQUITY","Finance"
"811589","FIRST BANCORP /NC/","FBNC","Nasdaq","318910106","EQUITY","Finance"
"1157842","COHEN & STEERS QUALITY INCOME REALTY FUND INC","RQI","NYSE","19247L106","EQUITY","Finance"
"1074952","Nuveen California Quality Municipal Income Fund","NAC","NYSE","67066Y105","EQUITY","Finance"
"1654795","Brookfield Business Partners L.P.","BBU","NYSE","G16234109","EQUITY","Consumer Discretionary"
"796505","Clearfield, Inc.","CLFD","Nasdaq","18482P103","EQUITY","Utilities"
"794685","GABELLI EQUITY TRUST INC","GAB","NYSE","362397101","EQUITY","Finance"
"912562","GIBRALTAR INDUSTRIES, INC.","ROCK","Nasdaq","374689107","EQUITY","Industrials"
"1116942","TTM TECHNOLOGIES INC","TTMI","Nasdaq","87305R109","EQUITY","Technology"
"799167","MARTEN TRANSPORT LTD","MRTN","Nasdaq","573075108","EQUITY","Industrials"
"1853145","EverCommerce Inc.","EVCM","Nasdaq","29977X105","EQUITY","Technology"
"700923","MYR GROUP INC.","MYRG","Nasdaq","55405W104","EQUITY","Industrials"
"893949","Pediatrix Medical Group, Inc.","MD","NYSE","58502B106","EQUITY","Health Care"
"744218","Celldex Therapeutics, Inc.","CLDX","Nasdaq","15117B202","EQUITY","Health Care"
"1756262","TransMedics Group, Inc.","TMDX","Nasdaq","89377M109","EQUITY","Health Care"
"1439222","AGIOS PHARMACEUTICALS, INC.","AGIO","Nasdaq","00847X104","EQUITY","Health Care"
"926282","ADTRAN Holdings, Inc.","ADTN","Nasdaq","00738A106","EQUITY","Utilities"
"1501570","Veritex Holdings, Inc.","VBTX","Nasdaq","923451108","EQUITY","Finance"
"1368265","Clean Energy Fuels Corp.","CLNE","Nasdaq","184499101","EQUITY","Utilities"
"66004","MIDDLESEX WATER CO","MSEX","Nasdaq","596680108","EQUITY","Utilities"
"1322436","Eaton Vance Tax-Managed Buy-Write Opportunities Fund","ETV","NYSE","27828Y108","EQUITY","Finance"
"1844224","FREYR Battery","FREY","NYSE","L4135L100","EQUITY","Miscellaneous"
"1297184","Amphastar Pharmaceuticals, Inc.","AMPH","Nasdaq","03209R103","EQUITY","Health Care"
"1425205","IOVANCE BIOTHERAPEUTICS, INC.","IOVA","Nasdaq","462260100","EQUITY","Health Care"
"1528437","BlackRock Municipal 2030 Target Term Trust","BTT","NYSE","09257P105","EQUITY","Finance"
"910406","HAIN CELESTIAL GROUP INC","HAIN","Nasdaq","405217100","EQUITY","Consumer Staples"
"1482512","Hudson Pacific Properties, Inc.","HPP","NYSE","444097109","EQUITY","Finance"
"1438533","Travere Therapeutics, Inc.","TVTX","Nasdaq","89422G107","EQUITY","Health Care"
"1737287","Allogene Therapeutics, Inc.","ALLO","Nasdaq","19770106","EQUITY","Health Care"
"1331284","DHT Holdings, Inc.","DHT","NYSE","Y2065G121","EQUITY","Consumer Discretionary"
"804116","ROYCE VALUE TRUST, INC.","RVT","NYSE","780910105","EQUITY","Finance"
"1405495","InterDigital, Inc.","IDCC","Nasdaq","45867G101","EQUITY","Miscellaneous"
"1845337","Day One Biopharmaceuticals, Inc.","DAWN","Nasdaq","23954D109","EQUITY","Health Care"
"1861795","Definitive Healthcare Corp.","DH","Nasdaq","2.45E+107","EQUITY","Technology"
"1819796","GCM Grosvenor Inc.","GCMG","Nasdaq","3.68E+112","EQUITY","Finance"
"1737706","Seadrill Ltd","SDRL","NYSE","G7998G106","EQUITY","Energy"
"99614","TRI-CONTINENTAL CORP","TY","NYSE","895436103","EQUITY","Finance"
"1190935","PIMCO CORPORATE & INCOME OPPORTUNITY FUND","PTY","NYSE","72201B101","EQUITY","Finance"
"6955","ENERPAC TOOL GROUP CORP","EPAC","NYSE","292765104","EQUITY","Technology"
"21535","COHU INC","COHU","Nasdaq","192576106","EQUITY","Industrials"
"43196","GRAY TELEVISION INC","GTN","NYSE","389375106","EQUITY","Industrials"
"1444380","NEVRO CORP","NVRO","NYSE","64157F103","EQUITY","Health Care"
"65270","METHODE ELECTRONICS INC","MEI","NYSE","591520200","EQUITY","Technology"
"1340122","Calumet Specialty Products Partners, L.P.","CLMT","Nasdaq","131476103","EQUITY","Energy"
"1576940","Century Communities, Inc.","CCS","NYSE","156504300","EQUITY","Consumer Discretionary"
"34782","1ST SOURCE CORP","SRCE","Nasdaq","336901103","EQUITY","Finance"
"1295401","Bancorp, Inc.","TBBK","Nasdaq","05969A105","EQUITY","Finance"
"1578732","Marcus & Millichap, Inc.","MMI","NYSE","566324109","EQUITY","Finance"
"1531978","Paragon 28, Inc.","FNA","NYSE","69913P105","EQUITY","Health Care"
"1029142","DYNAVAX TECHNOLOGIES CORP","DVAX","Nasdaq","268158201","EQUITY","Health Care"
"60714","LSB INDUSTRIES, INC.","LXU","NYSE","502160104","EQUITY","Industrials"
"1828723","Altus Power, Inc.","AMPS","NYSE","02217A102","EQUITY","Utilities"
"1830033","PureCycle Technologies, Inc.","PCT","Nasdaq","74623V103","EQUITY","Industrials"
"1864843","BlackRock ESG Capital Allocation Trust","ECAT","NYSE","09262F100","EQUITY","Finance"
"1739942","SolarWinds Corp","SWI","NYSE","83417Q204","EQUITY","Technology"
